match_id,puuid,unit_character_id,items,rarity,tier,placement
NA1_5218464800,VEraJCw1b8-hhYOR2w6a41Gvxda_Z3VEmYhoAyglmx3u7587UuvKJFuQMX-HriDTda_sPh5cZcHJ_A,TFT13_Illaoi,"['TFT_Item_SteraksGage', 'TFT_Item_Crownguard', 'TFT_Item_IonicSpark']",4,2,7
NA1_5218464800,VEraJCw1b8-hhYOR2w6a41Gvxda_Z3VEmYhoAyglmx3u7587UuvKJFuQMX-HriDTda_sPh5cZcHJ_A,TFT13_Viktor,[],8,1,7
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,TFT13_Morgana,[],0,3,2
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,TFT13_Irelia,[],0,3,2
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,TFT13_Vex,[],0,3,2
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,TFT13_Rell,"['TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Crownguard']",1,3,2
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,TFT13_RenataGlasc,"['TFT_Item_SpearOfShojin', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_Leviathan']",1,3,2
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,TFT13_NunuWillump,[],2,2,2
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,tft13_elise,[],4,1,2
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,TFT13_Malzahar,"['TFT_Item_Morellonomicon', 'TFT_Item_PowerGauntlet', 'TFT_Item_StatikkShiv']",6,1,2
NA1_5220871163,eiIawJ00qvQcA3GSER1aXugdIjM7BiniAy9IfOeWz0MEGxw1NqMUnih6y6jpfFtgsKxebitOfWA0YQ,TFT13_MissMage,"['TFT_Item_BlueBuff', 'TFT_Item_UnstableConcoction', 'TFT_Item_Crownguard']",8,1,2
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Vladimir,[],1,2,7
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Blitzcrank,['TFT13_Item_CabalEmblemItem'],2,2,7
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Cassiopeia,[],2,1,7
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Cassiopeia,['TFT_Item_RecurveBow'],2,2,7
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Silco,"['TFT5_Item_JeweledGauntletRadiant', 'TFT4_Item_OrnnMuramana', 'TFT_Item_SpearOfShojin']",4,2,7
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Garen,"['TFT_Item_Redemption', 'TFT_Item_DragonsClaw']",4,2,7
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_LeBlanc,"['TFT_Item_Morellonomicon', 'TFT_Item_StatikkShiv', 'TFT13_Item_WarbandEmblemItem']",6,1,7
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Mordekaiser,"['TFT_Item_Quicksilver', 'TFT_Item_MadredsBloodrazor']",6,1,7
NA1_5220871163,XlHZEUaGEtW852c4fEH30ZpA8mDhznQOche37SrMLMHozd7jfCViQL1Q_09pwGaPScGDl2nc-ntcyw,TFT13_Sion,[],9,1,7
NA1_5220871163,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,TFT13_Blue,['TFT_Item_ChainVest'],0,2,6
NA1_5220871163,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,TFT13_Trundle,['TFT_Item_ChainVest'],0,2,6
NA1_5220871163,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,TFT13_Gangplank,['TFT_Item_RapidFireCannon'],2,2,6
NA1_5220871163,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,tft13_elise,['TFT_Item_WarmogsArmor'],4,1,6
NA1_5220871163,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,TFT13_Ekko,"['TFT_Item_IonicSpark', 'TFT_Item_UnstableConcoction', 'TFT_Item_TearOfTheGoddess']",4,2,6
NA1_5220871163,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,TFT13_Illaoi,['TFT4_Item_OrnnRanduinsSanctum'],4,2,6
NA1_5220871163,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,TFT13_Corki,"['TFT_Item_GiantsBelt', 'TFT_Item_InfinityEdge', 'TFT_Item_Deathblade']",4,1,6
NA1_5220871163,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,TFT13_Rumble,"['TFT_Item_JeweledGauntlet', 'TFT_Item_TitansResolve', 'TFT_Item_NegatronCloak']",6,1,6
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,TFT13_Zyra,[],0,2,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,TFT13_Vladimir,"['TFT_Item_ThiefsGloves', 'TFT_Item_SteraksGage', 'TFT_Item_RabadonsDeathcap']",1,2,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,tft13_swain,"['TFT_Item_IonicSpark', 'TFT_Item_NightHarvester', 'TFT_Item_NightHarvester']",2,3,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,TFT13_Nami,"['TFT_Item_Leviathan', 'TFT_Item_JeweledGauntlet']",2,2,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,TFT13_NunuWillump,[],2,1,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,tft13_elise,[],4,1,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,TFT13_Zoe,"['TFT_Item_Morellonomicon', 'TFT_Item_Leviathan', 'TFT_Item_SpearOfShojin']",4,2,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,TFT13_LeBlanc,"['TFT_Item_RabadonsDeathcap', 'TFT_Item_SpearOfShojin', 'TFT_Item_Leviathan']",6,1,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,TFT13_Viktor,"['TFT_Item_ThiefsGloves', 'TFT_Item_SteraksGage', 'TFT_Item_RapidFireCannon']",8,1,3
NA1_5220871163,l5KXKODJqLGT4BXLkhOmmR6i82C4gDPC73N-YfVYHg4iBLQvkD96KYfkLVxcYN7HXQoc-2doHWiySQ,TFT13_Sion,[],9,1,3
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_Blue,"['TFT_Item_SpearOfShojin', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_IonicSpark']",0,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_Trundle,['TFT_Item_BFSword'],0,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_Tristana,[],1,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_Gangplank,"['TFT_Item_InfinityEdge', 'TFT_Item_Deathblade', 'TFT_Item_BFSword']",2,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,tft13_elise,['TFT_Item_IonicSpark'],4,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_Ekko,"['TFT_Item_MadredsBloodrazor', 'TFT_Item_GuardianAngel', 'TFT_Item_TearOfTheGoddess']",4,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_Corki,"['TFT_Item_LastWhisper', 'TFT_Item_InfinityEdge', 'TFT_Item_GiantsBelt']",4,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_Jayce,['TFT_Item_AdaptiveHelm'],6,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_Rumble,"['TFT_Item_MadredsBloodrazor', 'TFT_Item_Bloodthirster', 'TFT_Item_ChainVest']",6,2,1
NA1_5220871163,4IgSV5oe9M6V4rw-ZiKMaVT-i5DaB-cUC1OWY0duPkQdkQyHjkPo1zWv_BXIjVrbDSO1qbr2OMgZJg,TFT13_JayceSummon,[],9,2,1
NA1_5220871163,HXK_zDrgsyOsou2_Io_49M3xpnnnKqai1EF82yXBKEbqqFIYc9IfmPV8L_wZOfgC73mE_h2jisAkpQ,TFT13_Singed,[],0,2,8
NA1_5220871163,HXK_zDrgsyOsou2_Io_49M3xpnnnKqai1EF82yXBKEbqqFIYc9IfmPV8L_wZOfgC73mE_h2jisAkpQ,TFT13_Irelia,[],0,2,8
NA1_5220871163,HXK_zDrgsyOsou2_Io_49M3xpnnnKqai1EF82yXBKEbqqFIYc9IfmPV8L_wZOfgC73mE_h2jisAkpQ,TFT13_Leona,[],1,1,8
NA1_5220871163,HXK_zDrgsyOsou2_Io_49M3xpnnnKqai1EF82yXBKEbqqFIYc9IfmPV8L_wZOfgC73mE_h2jisAkpQ,TFT13_Rell,"['TFT_Item_SpectralGauntlet', 'TFT_Item_WarmogsArmor', 'TFT_Item_AdaptiveHelm']",1,3,8
NA1_5220871163,HXK_zDrgsyOsou2_Io_49M3xpnnnKqai1EF82yXBKEbqqFIYc9IfmPV8L_wZOfgC73mE_h2jisAkpQ,TFT13_Tristana,"['TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'TFT4_Item_OrnnTheCollector']",1,3,8
NA1_5220871163,HXK_zDrgsyOsou2_Io_49M3xpnnnKqai1EF82yXBKEbqqFIYc9IfmPV8L_wZOfgC73mE_h2jisAkpQ,TFT13_Ezreal,"['TFT_Item_HextechGunblade', 'TFT_Item_Deathblade', 'TFT_Item_GuinsoosRageblade']",2,2,8
NA1_5220871163,HXK_zDrgsyOsou2_Io_49M3xpnnnKqai1EF82yXBKEbqqFIYc9IfmPV8L_wZOfgC73mE_h2jisAkpQ,TFT13_Beardy,"['TFT_Item_RedBuff', 'TFT_Item_NightHarvester', 'TFT_Item_FrozenHeart']",2,2,8
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_Zyra,[],0,2,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_Shooter,[],0,2,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_Urgot,[],1,2,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_NunuWillump,[],2,2,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,tft13_elise,[],4,1,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_Ambessa,['TFT_Item_GuardianAngel'],4,2,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_DrMundo,"['TFT_Item_SpectralGauntlet', 'TFT_Item_Redemption', 'TFT_Item_DragonsClaw']",4,2,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_Twitch,"['TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_ForceOfNature']",4,2,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_Corki,"['TFT_Item_GuinsoosRageblade', 'TFT_Item_SparringGloves']",4,2,5
NA1_5220871163,nJyYxdlwag3QOQSMWD4oFZ2z1NtHPzdG9o5_wOGAbtGWw_mv5k6K8NIwxrOrqslDy6OuuYUKrcdQGg,TFT13_Vi,"['TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster', 'TFT_Item_GuardianAngel']",4,2,5
NA1_5220871163,TTNF8zUrD5SPXdCXqsVVhIiWgV_4S6GwjzTax2qD6aHKAOw5UkU0Gv8-cAhTv5y96yIvId0DwgtpfQ,TFT13_Darius,[],0,3,4
NA1_5220871163,TTNF8zUrD5SPXdCXqsVVhIiWgV_4S6GwjzTax2qD6aHKAOw5UkU0Gv8-cAhTv5y96yIvId0DwgtpfQ,TFT13_Draven,"['TFT5_Item_LastWhisperRadiant', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_PowerGauntlet']",0,3,4
NA1_5220871163,TTNF8zUrD5SPXdCXqsVVhIiWgV_4S6GwjzTax2qD6aHKAOw5UkU0Gv8-cAhTv5y96yIvId0DwgtpfQ,TFT13_Blue,"['TFT_Item_RabadonsDeathcap', 'TFT_Item_ArchangelsStaff', 'TFT_Item_PowerGauntlet']",0,3,4
NA1_5220871163,TTNF8zUrD5SPXdCXqsVVhIiWgV_4S6GwjzTax2qD6aHKAOw5UkU0Gv8-cAhTv5y96yIvId0DwgtpfQ,TFT13_Red,"['TFT_Item_GuardianAngel', 'TFT_Item_Quicksilver', 'TFT_Item_SteraksGage']",0,3,4
NA1_5220871163,TTNF8zUrD5SPXdCXqsVVhIiWgV_4S6GwjzTax2qD6aHKAOw5UkU0Gv8-cAhTv5y96yIvId0DwgtpfQ,TFT13_Prime,"['TFT_Item_ThiefsGloves', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SteraksGage']",1,3,4
NA1_5220871163,TTNF8zUrD5SPXdCXqsVVhIiWgV_4S6GwjzTax2qD6aHKAOw5UkU0Gv8-cAhTv5y96yIvId0DwgtpfQ,TFT13_Gangplank,[],2,1,4
NA1_5220871163,TTNF8zUrD5SPXdCXqsVVhIiWgV_4S6GwjzTax2qD6aHKAOw5UkU0Gv8-cAhTv5y96yIvId0DwgtpfQ,TFT13_Ekko,"['TFT_Item_Crownguard', 'TFT_Item_HextechGunblade']",4,1,4
NA1_5220871163,TTNF8zUrD5SPXdCXqsVVhIiWgV_4S6GwjzTax2qD6aHKAOw5UkU0Gv8-cAhTv5y96yIvId0DwgtpfQ,TFT13_Lieutenant,[],6,1,4
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,TFT13_Vex,['TFT5_Item_QuicksilverRadiant'],0,2,2
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,TFT13_Akali,['TFT5_Item_CrownguardRadiant'],1,2,2
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,TFT13_Sett,['TFT5_Item_DragonsClawRadiant'],1,2,2
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,TFT13_Ezreal,['TFT5_Item_LastWhisperRadiant'],2,2,2
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,TFT13_Ekko,['TFT5_Item_SunfireCapeRadiant'],4,2,2
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,TFT13_Illaoi,['TFT5_Item_WarmogsArmorRadiant'],4,2,2
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,TFT13_Zoe,['TFT5_Item_StatikkShivRadiant'],4,2,2
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,tft13_jinx,"['TFT_Item_SpearOfShojin', 'TFT_Item_BlueBuff', 'TFT_Item_PowerGauntlet']",6,2,2
NA1_5219952162,FGrpZgSKfTOLCfpq-y5bcM4wLYlKbVlbxIaeDq7_Oj9j9eX1seLr1CfsbGCBhk4jDEkGuBTjL23jvA,TFT13_Viktor,['TFT5_Item_StatikkShivRadiant'],8,1,2
NA1_5219952162,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,TFT13_Blue,"['TFT_Item_Chalice', 'TFT_Item_NeedlesslyLargeRod']",0,2,8
NA1_5219952162,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,TFT13_Trundle,[],0,2,8
NA1_5219952162,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,TFT13_Gangplank,"['TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GiantsBelt']",2,1,8
NA1_5219952162,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,tft13_elise,[],4,1,8
NA1_5219952162,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,TFT13_Ekko,"['TFT_Item_TearOfTheGoddess', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_IonicSpark']",4,1,8
NA1_5219952162,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,TFT13_Corki,"['TFT_Item_BFSword', 'TFT_Item_LastWhisper', 'TFT_Item_RunaansHurricane']",4,1,8
NA1_5219952162,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,TFT13_Vi,"['TFT4_Item_OrnnInfinityForce', 'TFT4_Item_OrnnInfinityForce', 'TFT_Item_RedBuff']",4,2,8
NA1_5219952162,h8P4c8vsTw9ingjwpc6Vq8pxUqprRtFOg3vrG5nihH7ITcsXUXL4YPKJUL113nK2LDlnkdDiyUEDWQ,TFT13_Rumble,"['TFT_Item_TearOfTheGoddess', 'TFT_Item_Crownguard']",6,1,8
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Lux,[],0,2,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Zyra,[],0,1,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Vladimir,['TFT_Item_Shroud'],1,2,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,tft13_swain,[],2,2,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_NunuWillump,[],2,1,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,tft13_elise,"['TFT_Item_Artifact_HorizonFocus', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest']",4,2,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Garen,['TFT_Item_IonicSpark'],4,2,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Zoe,"['TFT_Item_JeweledGauntlet', 'TFT_Item_SpearOfShojin', 'TFT_Item_Leviathan']",4,2,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_LeBlanc,"['TFT_Item_Morellonomicon', 'TFT_Item_MadredsBloodrazor']",6,1,7
NA1_5219952162,8OljjlMVJmME4RlX0UkU1VazYrRvkSW1Iam8dCOufRBDTmmjKOm7_3M7f5Kymftkp5MuXWN5lv-fAw,TFT13_Sion,[],9,1,7
NA1_5219952162,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,TFT13_Blue,['TFT_Item_NeedlesslyLargeRod'],0,2,6
NA1_5219952162,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,TFT13_Trundle,['TFT_Item_RecurveBow'],0,2,6
NA1_5219952162,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,TFT13_Tristana,[],1,2,6
NA1_5219952162,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,TFT13_Gangplank,[],2,2,6
NA1_5219952162,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,tft13_elise,[],4,1,6
NA1_5219952162,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,TFT13_Ekko,"['TFT4_Item_OrnnDeathsDefiance', 'TFT_Item_TitansResolve', 'TFT_Item_TearOfTheGoddess']",4,1,6
NA1_5219952162,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,TFT13_Corki,[],4,1,6
NA1_5219952162,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,TFT13_Rumble,"['TFT_Item_IonicSpark', 'TFT_Item_NeedlesslyLargeRod']",6,1,6
NA1_5219952162,-wboMqQsOQIn6LRlwYoPZvhwfn7haUadeeU5xPE6gH0GAsjCz3PMPXc6A2D1CHmFS8FLqDl2fRHhug,TFT13_Amumu,[],0,2,5
NA1_5219952162,-wboMqQsOQIn6LRlwYoPZvhwfn7haUadeeU5xPE6gH0GAsjCz3PMPXc6A2D1CHmFS8FLqDl2fRHhug,TFT13_Prime,[],1,2,5
